             r1x                 r1y                 r2x                 r2y                 r3x                 r3y                   t    
         -0.18050456          0.98357426          0.22652444         -1.23434127          0.49549380         -2.69995578         13.37000000
         -0.18410357          0.98290697          0.23104103         -1.23350385          0.50537324         -2.69812401         13.38000000
         -0.18770011          0.98222650          0.23555453         -1.23264991          0.51524591         -2.69625609         13.39000000
         -0.19129414          0.98153288          0.24006487         -1.23177945          0.52511169         -2.69435204         13.40000000
         -0.19488560          0.98082610          0.24457199         -1.23089249          0.53497042         -2.69241190         13.41000000
         -0.19847446          0.98010618          0.24907583         -1.22998904          0.54482199         -2.69043568         13.42000000
         -0.20206065          0.97937313          0.25357634         -1.22906911          0.55466626         -2.68842342         13.43000000
         -0.20564414          0.97862696          0.25807345         -1.22813271          0.56450309         -2.68637513         13.44000000
         -0.20922487          0.97786768          0.26256711         -1.22717985          0.57433236         -2.68429085         13.45000000
         -0.21280280          0.97709529          0.26705724         -1.22621056          0.58415394         -2.68217061         13.46000000
         -0.21637787          0.97630982          0.27154380         -1.22522483          0.59396769         -2.68001443         13.47000000
         -0.21995005          0.97551126          0.27602672         -1.22422269          0.60377349         -2.67782235         13.48000000
         -0.22351928          0.97469964          0.28050594         -1.22320415          0.61357119         -2.67559439         13.49000000
         -0.22708552          0.97387495          0.28498140         -1.22216922          0.62336067         -2.67333057         13.50000000
         -0.23064871          0.97303722          0.28945305         -1.22111791          0.63314180         -2.67103095         13.51000000
         -0.23420882          0.97218645          0.29392081         -1.22005025          0.64291445         -2.66869553         13.52000000
         -0.23776578          0.97132265          0.29838464         -1.21896624          0.65267849         -2.66632436         13.53000000
         -0.24131956          0.97044584          0.30284447         -1.21786589          0.66243378         -2.66391746         13.54000000
         -0.24487011          0.96955603          0.30730025         -1.21674923          0.67218019         -2.66147488         13.55000000
         -0.24841738          0.96865323          0.31175190         -1.21561627          0.68191760         -2.65899663         13.56000000
         -0.25196131          0.96773745          0.31619938         -1.21446702          0.69164587         -2.65648276         13.57000000
         -0.25550187          0.96680870          0.32064262         -1.21330149          0.70136487         -2.65393329         13.58000000
         -0.25903901          0.96586700          0.32508157         -1.21211972          0.71107448         -2.65134827         13.59000000
         -0.26257268          0.96491236          0.32951616         -1.21092170          0.72077456         -2.64872773         13.60000000
         -0.26610283          0.96394479          0.33394634         -1.20970746          0.73046499         -2.64607170         13.61000000
         -0.26962942          0.96296431          0.33837204         -1.20847701          0.74014562         -2.64338021         13.62000000
         -0.27315239          0.96197092          0.34279321         -1.20723037          0.74981634         -2.64065331         13.63000000
         -0.27667170          0.96096465          0.34720979         -1.20596755          0.75947702         -2.63789103         13.64000000
         -0.28018731          0.95994550          0.35162171         -1.20468858          0.76912752         -2.63509340         13.65000000
         -0.28369916          0.95891349          0.35602892         -1.20339347          0.77876771         -2.63226047         13.66000000
         -0.28720721          0.95786863          0.36043137         -1.20208223          0.78839747         -2.62939227         13.67000000
         -0.29071141          0.95681093          0.36482898         -1.20075489          0.79801666         -2.62648885         13.68000000
         -0.29421172          0.95574042          0.36922171         -1.19941146          0.80762517         -2.62355023         13.69000000
         -0.29770808          0.95465711          0.37360949         -1.19805196          0.81722285         -2.62057646         13.70000000
         -0.30120046          0.95356100          0.37799226         -1.19667641          0.82680959         -2.61756758         13.71000000
         -0.30468880          0.95245212          0.38236997         -1.19528482          0.83638524         -2.61452363         13.72000000
         -0.30817306          0.95133047          0.38674256         -1.19387723          0.84594969         -2.61144465         13.73000000
         -0.31165319          0.95019608          0.39110996         -1.19245363          0.85550281         -2.60833069         13.74000000
         -0.31512915          0.94904896          0.39547213         -1.19101406          0.86504446         -2.60518177         13.75000000
         -0.31860088          0.94788912          0.39982899         -1.18955853          0.87457453         -2.60199795         13.76000000
         -0.32206834          0.94671659          0.40418050         -1.18808707          0.88409287         -2.59877927         13.77000000
         -0.32553149          0.94553136          0.40852660         -1.18659968          0.89359937         -2.59552577         13.78000000
         -0.32899028          0.94433347          0.41286722         -1.18509640          0.90309390         -2.59223749         13.79000000
         -0.33244466          0.94312293          0.41720231         -1.18357724          0.91257633         -2.58891449         13.80000000
         -0.33589458          0.94189976          0.42153181         -1.18204222          0.92204653         -2.58555679         13.81000000
         -0.33934001          0.94066396          0.42585566         -1.18049137          0.93150438         -2.58216446         13.82000000
         -0.34278089          0.93941556          0.43017381         -1.17892470          0.94094975         -2.57873752         13.83000000
         -0.34621717          0.93815457          0.43448619         -1.17734223          0.95038251         -2.57527604         13.84000000
         -0.34964882          0.93688101          0.43879275         -1.17574399          0.95980253         -2.57178006         13.85000000
         -0.35307578          0.93559490          0.44309343         -1.17413000          0.96920970         -2.56824961         13.86000000
         -0.35649802          0.93429626          0.44738818         -1.17250028          0.97860388         -2.56468476         13.87000000
         -0.35991547          0.93298510          0.45167693         -1.17085484          0.98798495         -2.56108554         13.88000000
         -0.36332810          0.93166144          0.45595963         -1.16919372          0.99735278         -2.55745201         13.89000000
         -0.36673587          0.93032529          0.46023622         -1.16751694          1.00670725         -2.55378422         13.90000000
         -0.37013872          0.92897668          0.46450665         -1.16582451          1.01604824         -2.55008221         13.91000000
         -0.37353661          0.92761563          0.46877085         -1.16411646          1.02537560         -2.54634603         13.92000000
         -0.37692950          0.92624214          0.47302877         -1.16239282          1.03468923         -2.54257574         13.93000000
         -0.38031734          0.92485625          0.47728036         -1.16065360          1.04398900         -2.53877138         13.94000000
         -0.38370008          0.92345796          0.48152555         -1.15889883          1.05327478         -2.53493300         13.95000000
         -0.38707768          0.92204730          0.48576428         -1.15712854          1.06254645         -2.53106067         13.96000000
         -0.39045010          0.92062429          0.48999651         -1.15534274          1.07180388         -2.52715442         13.97000000
         -0.39381728          0.91918894          0.49422218         -1.15354146          1.08104695         -2.52321431         13.98000000
         -0.39717919          0.91774128          0.49844122         -1.15172473          1.09027554         -2.51924039         13.99000000
         -0.40053578          0.91628132          0.50265359         -1.14989257          1.09948952         -2.51523272         14.00000000
         -0.40388700          0.91480909          0.50685922         -1.14804500          1.10868877         -2.51119136         14.01000000
         -0.40723280          0.91332460          0.51105806         -1.14618205          1.11787316         -2.50711634         14.02000000
         -0.41057316          0.91182787          0.51525005         -1.14430374          1.12704258         -2.50300774         14.03000000
         -0.41390801          0.91031893          0.51943514         -1.14241010          1.13619689         -2.49886560         14.04000000
         -0.41723731          0.90879778          0.52361327         -1.14050115          1.14533599         -2.49468998         14.05000000
         -0.42056103          0.90726447          0.52778438         -1.13857693          1.15445974         -2.49048093         14.06000000
         -0.42387911          0.90571899          0.53194843         -1.13663745          1.16356802         -2.48623852         14.07000000
         -0.42719151          0.90416138          0.53610534         -1.13468274          1.17266071         -2.48196280         14.08000000
         -0.43049819          0.90259166          0.54025508         -1.13271283          1.18173768         -2.47765382         14.09000000
         -0.43379910          0.90100985          0.54439757         -1.13072774          1.19079883         -2.47331165         14.10000000
         -0.43709420          0.89941596          0.54853277         -1.12872750          1.19984402         -2.46893633         14.11000000
         -0.44038344          0.89781002          0.55266063         -1.12671214          1.20887314         -2.46452794         14.12000000
         -0.44366678          0.89619206          0.55678107         -1.12468169          1.21788605         -2.46008653         14.13000000
         -0.44694418          0.89456208          0.56089406         -1.12263616          1.22688266         -2.45561216         14.14000000
         -0.45021559          0.89292012          0.56499953         -1.12057560          1.23586282         -2.45110489         14.15000000
         -0.45348097          0.89126620          0.56909744         -1.11850002          1.24482642         -2.44656477         14.16000000
         -0.45674027          0.88960034          0.57318772         -1.11640945          1.25377335         -2.44199188         14.17000000
         -0.45999345          0.88792255          0.57727032         -1.11430393          1.26270348         -2.43738627         14.18000000
         -0.46324047          0.88623287          0.58134518         -1.11218348          1.27161669         -2.43274800         14.19000000
         -0.46648128          0.88453132          0.58541226         -1.11004813          1.28051286         -2.42807714         14.20000000
         -0.46971584          0.88281791          0.58947149         -1.10789790          1.28939187         -2.42337375         14.21000000
         -0.47294411          0.88109268          0.59352282         -1.10573283          1.29825361         -2.41863789         14.22000000
         -0.47616604          0.87935564          0.59756621         -1.10355295          1.30709796         -2.41386962         14.23000000
         -0.47938159          0.87760682          0.60160159         -1.10135828          1.31592479         -2.40906901         14.24000000
         -0.48259072          0.87584625          0.60562890         -1.09914886          1.32473400         -2.40423612         14.25000000
         -0.48579339          0.87407393          0.60964810         -1.09692471          1.33352545         -2.39937102         14.26000000
         -0.48898954          0.87228991          0.61365914         -1.09468586          1.34229904         -2.39447378         14.27000000
         -0.49217915          0.87049420          0.61766195         -1.09243235          1.35105464         -2.38954445         14.28000000
         -0.49536216          0.86868683          0.62165649         -1.09016420          1.35979214         -2.38458311         14.29000000
         -0.49853853          0.86686782          0.62564270         -1.08788144          1.36851142         -2.37958981         14.30000000
         -0.50170822          0.86503719          0.62962053         -1.08558411          1.37721236         -2.37456464         14.31000000
         -0.50487119          0.86319497          0.63358992         -1.08327223          1.38589486         -2.36950765         14.32000000
         -0.50802740          0.86134119          0.63755082         -1.08094584          1.39455878         -2.36441891         14.33000000
         -0.51117680          0.85947587          0.64150318         -1.07860497          1.40320402         -2.35929850         14.34000000
         -0.51431935          0.85759903          0.64544694         -1.07624965          1.41183046         -2.35414647         14.35000000
         -0.51745501          0.85571070          0.64938206         -1.07387990          1.42043799         -2.34896291         14.36000000
         -0.52058374          0.85381091          0.65330848         -1.07149577          1.42902648         -2.34374787         14.37000000
         -0.52370549          0.85189968          0.65722614         -1.06909728          1.43759583         -2.33850142         14.38000000
         -0.52682023          0.84997703          0.66113500         -1.06668447          1.44614591         -2.33322365         14.39000000
         -0.52992791          0.84804300          0.66503500         -1.06425737          1.45467662         -2.32791462         14.40000000
         -0.53302848          0.84609760          0.66892609         -1.06181601          1.46318784         -2.32257439         14.41000000
         -0.53612192          0.84414087          0.67280822         -1.05936042          1.47167945         -2.31720305         14.42000000
         -0.53920817          0.84217283          0.67668134         -1.05689064          1.48015135         -2.31180066         14.43000000
         -0.54228720          0.84019350          0.68054539         -1.05440670          1.48860342         -2.30636730         14.44000000
         -0.54535896          0.83820292          0.68440032         -1.05190863          1.49703554         -2.30090304         14.45000000
         -0.54842342          0.83620111          0.68824608         -1.04939647          1.50544760         -2.29540795         14.46000000
         -0.55148053          0.83418809          0.69208262         -1.04687025          1.51383949         -2.28988210         14.47000000
         -0.55453025          0.83216390          0.69590989         -1.04433001          1.52221110         -2.28432557         14.48000000
         -0.55757254          0.83012855          0.69972783         -1.04177577          1.53056232         -2.27873844         14.49000000
         -0.56060736          0.82808209          0.70353640         -1.03920757          1.53889303         -2.27312078         14.50000000
         -0.56363467          0.82602453          0.70733554         -1.03662545          1.54720312         -2.26747266         14.51000000
         -0.56665442          0.82395590          0.71112521         -1.03402944          1.55549248         -2.26179416         14.52000000
         -0.56966659          0.82187624          0.71490535         -1.03141958          1.56376100         -2.25608536         14.53000000
         -0.57267112          0.81978556          0.71867591         -1.02879590          1.57200857         -2.25034633         14.54000000
         -0.57566798          0.81768390          0.72243684         -1.02615844          1.58023507         -2.24457715         14.55000000
         -0.57865713          0.81557128          0.72618810         -1.02350722          1.58844040         -2.23877789         14.56000000
         -0.58163852          0.81344774          0.72992962         -1.02084230          1.59662446         -2.23294864         14.57000000
         -0.58461212          0.81131329          0.73366136         -1.01816369          1.60478712         -2.22708948         14.58000000
         -0.58757789          0.80916798          0.73738328         -1.01547145          1.61292827         -2.22120047         14.59000000
         -0.59053578          0.80701183          0.74109531         -1.01276560          1.62104782         -2.21528170         14.60000000
         -0.59348577          0.80484486          0.74479742         -1.01004618          1.62914565         -2.20933326         14.61000000
         -0.59642780          0.80266711          0.74848955         -1.00731323          1.63722165         -2.20335521         14.62000000
         -0.59936184          0.80047861          0.75217165         -1.00456678          1.64527571         -2.19734764         14.63000000
         -0.60228785          0.79827938          0.75584367         -1.00180688          1.65330773         -2.19131063         14.64000000
         -0.60520579          0.79606945          0.75950556         -0.99903355          1.66131760         -2.18524426         14.65000000
         -0.60811562          0.79384886          0.76315728         -0.99624684          1.66930521         -2.17914861         14.66000000
         -0.61101731          0.79161764          0.76679878         -0.99344677          1.67727046         -2.17302377         14.67000000
         -0.61391081          0.78937580          0.77043000         -0.99063340          1.68521323         -2.16686981         14.68000000
         -0.61679608          0.78712340          0.77405090         -0.98780676          1.69313343         -2.16068682         14.69000000
         -0.61967309          0.78486044          0.77766143         -0.98496688          1.70103093         -2.15447488         14.70000000
         -0.62254180          0.78258697          0.78126154         -0.98211381          1.70890565         -2.14823407         14.71000000
         -0.62540216          0.78030302          0.78485118         -0.97924757          1.71675747         -2.14196448         14.72000000
         -0.62825415          0.77800861          0.78843031         -0.97636822          1.72458629         -2.13566619         14.73000000
         -0.63109772          0.77570377          0.79199887         -0.97347579          1.73239201         -2.12933929         14.74000000
         -0.63393283          0.77338854          0.79555682         -0.97057031          1.74017451         -2.12298386         14.75000000
         -0.63675945          0.77106296          0.79910412         -0.96765183          1.74793370         -2.11659999         14.76000000
         -0.63957754          0.76872704          0.80264071         -0.96472039          1.75566947         -2.11018775         14.77000000
         -0.64238706          0.76638082          0.80616654         -0.96177602          1.76338171         -2.10374724         14.78000000
         -0.64518798          0.76402433          0.80968157         -0.95881876          1.77107033         -2.09727855         14.79000000
         -0.64798024          0.76165761          0.81318576         -0.95584866          1.77873522         -2.09078176         14.80000000
         -0.65076383          0.75928068          0.81667905         -0.95286575          1.78637628         -2.08425695         14.81000000
         -0.65353870          0.75689358          0.82016140         -0.94987007          1.79399340         -2.07770422         14.82000000
         -0.65630481          0.75449633          0.82363276         -0.94686167          1.80158649         -2.07112365         14.83000000
         -0.65906213          0.75208898          0.82709309         -0.94384059          1.80915544         -2.06451533         14.84000000
         -0.66181062          0.74967155          0.83054233         -0.94080685          1.81670015         -2.05787936         14.85000000
         -0.66455024          0.74724408          0.83398045         -0.93776052          1.82422052         -2.05121581         14.86000000
         -0.66728096          0.74480660          0.83740739         -0.93470161          1.83171644         -2.04452477         14.87000000
         -0.67000274          0.74235914          0.84082311         -0.93163019          1.83918783         -2.03780635         14.88000000
         -0.67271554          0.73990173          0.84422757         -0.92854628          1.84663457         -2.03106062         14.89000000
         -0.67541932          0.73743440          0.84762072         -0.92544994          1.85405657         -2.02428767         14.90000000
         -0.67811406          0.73495720          0.85100251         -0.92234119          1.86145374         -2.01748761         14.91000000
         -0.68079972          0.73247015          0.85437290         -0.91922009          1.86882596         -2.01066052         14.92000000
         -0.68347625          0.72997329          0.85773185         -0.91608667          1.87617314         -2.00380648         14.93000000
         -0.68614362          0.72746665          0.86107930         -0.91294098          1.88349518         -1.99692560         14.94000000
         -0.68880180          0.72495026          0.86441521         -0.90978305          1.89079199         -1.99001796         14.95000000
         -0.69145075          0.72242415          0.86773955         -0.90661294          1.89806347         -1.98308367         14.96000000
         -0.69409044          0.71988837          0.87105226         -0.90343068          1.90530951         -1.97612280         14.97000000
         -0.69672083          0.71734294          0.87435330         -0.90023631          1.91253003         -1.96913545         14.98000000
         -0.69934189          0.71478790          0.87764262         -0.89702989          1.91972492         -1.96212172         14.99000000
         -0.70195357          0.71222329          0.88092019         -0.89381144          1.92689409         -1.95508170         15.00000000
         -0.70455585          0.70964913          0.88418595         -0.89058103          1.93403745         -1.94801549         15.01000000
         -0.70714869          0.70706547          0.88743987         -0.88733868          1.94115489         -1.94092318         15.02000000
         -0.70973205          0.70447233          0.89068189         -0.88408444          1.94824632         -1.93380486         15.03000000
         -0.71230591          0.70186975          0.89391199         -0.88081835          1.95531165         -1.92666064         15.04000000
         -0.71487022          0.69925777          0.89713010         -0.87754047          1.96235079         -1.91949060         15.05000000
         -0.71742496          0.69663642          0.90033620         -0.87425082          1.96936363         -1.91229484         15.06000000
         -0.71997008          0.69400573          0.90353024         -0.87094947          1.97635008         -1.90507346         15.07000000
         -0.72250556          0.69136575          0.90671217         -0.86763644          1.98331006         -1.89782656         15.08000000
         -0.72503135          0.68871651          0.90988195         -0.86431180          1.99024346         -1.89055422         15.09000000
         -0.72754743          0.68605803          0.91303954         -0.86097557          1.99715019         -1.88325656         15.10000000
         -0.73005377          0.68339037          0.91618490         -0.85762780          2.00403017         -1.87593367         15.11000000
         -0.73255032          0.68071355          0.91931799         -0.85426855          2.01088330         -1.86858564         15.12000000
         -0.73503706          0.67802761          0.92243876         -0.85089785          2.01770948         -1.86121258         15.13000000
         -0.73751395          0.67533258          0.92554717         -0.84751575          2.02450864         -1.85381458         15.14000000
         -0.73998096          0.67262851          0.92864318         -0.84412230          2.03128066         -1.84639174         15.15000000
         -0.74243805          0.66991542          0.93172674         -0.84071753          2.03802547         -1.83894416         15.16000000
         -0.74488520          0.66719336          0.93479783         -0.83730150          2.04474298         -1.83147194         15.17000000
         -0.74732237          0.66446236          0.93785639         -0.83387426          2.05143308         -1.82397519         15.18000000
         -0.74974952          0.66172246          0.94090238         -0.83043584          2.05809571         -1.81645400         15.19000000
         -0.75216663          0.65897369          0.94393577         -0.82698629          2.06473076         -1.80890847         15.20000000
         -0.75457366          0.65621610          0.94695652         -0.82352567          2.07133814         -1.80133870         15.21000000
         -0.75697059          0.65344971          0.94996457         -0.82005401          2.07791777         -1.79374480         15.22000000
         -0.75935737          0.65067456          0.95295990         -0.81657137          2.08446956         -1.78612687         15.23000000
         -0.76173397          0.64789070          0.95594246         -0.81307778          2.09099343         -1.77848501         15.24000000
         -0.76410037          0.64509816          0.95891221         -0.80957331          2.09748927         -1.77081931         15.25000000
         -0.76645653          0.64229697          0.96186912         -0.80605798          2.10395702         -1.76312989         15.26000000
         -0.76880243          0.63948718          0.96481314         -0.80253186          2.11039657         -1.75541685         15.27000000
         -0.77113802          0.63666882          0.96774423         -0.79899498          2.11680785         -1.74768029         15.28000000
         -0.77346328          0.63384193          0.97066236         -0.79544740          2.12319077         -1.73992031         15.29000000
         -0.77577818          0.63100655          0.97356748         -0.79188916          2.12954524         -1.73213703         15.30000000
         -0.77808269          0.62816271          0.97645956         -0.78832031          2.13587118         -1.72433053         15.31000000
         -0.78037677          0.62531046          0.97933856         -0.78474090          2.14216850         -1.71650093         15.32000000
         -0.78266039          0.62244983          0.98220444         -0.78115098          2.14843712         -1.70864833         15.33000000
         -0.78493353          0.61958086          0.98505716         -0.77755059          2.15467695         -1.70077284         15.34000000
         -0.78719615          0.61670359          0.98789667         -0.77393978          2.16088792         -1.69287456         15.35000000
         -0.78944822          0.61381805          0.99072296         -0.77031861          2.16706993         -1.68495361         15.36000000
         -0.79168972          0.61092430          0.99353597         -0.76668711          2.17322291         -1.67701007         15.37000000
         -0.79392061          0.60802235          0.99633567         -0.76304534          2.17934677         -1.66904407         15.38000000
         -0.79614086          0.60511226          0.99912202         -0.75939335          2.18544143         -1.66105570         15.39000000
         -0.79835045          0.60219407          1.00189499         -0.75573118          2.19150682         -1.65304508         15.40000000
         -0.80054934          0.59926780          1.00465453         -0.75205889          2.19754283         -1.64501231         15.41000000
         -0.80273750          0.59633351          1.00740061         -0.74837653          2.20354941         -1.63695750         15.42000000
         -0.80491491          0.59339123          1.01013320         -0.74468413          2.20952646         -1.62888076         15.43000000
         -0.80708154          0.59044099          1.01285225         -0.74098176          2.21547391         -1.62078219         15.44000000
         -0.80923735          0.58748285          1.01555773         -0.73726946          2.22139167         -1.61266191         15.45000000
         -0.81138232          0.58451683          1.01824961         -0.73354729          2.22727967         -1.60452002         15.46000000
         -0.81351642          0.58154298          1.02092784         -0.72981529          2.23313783         -1.59635664         15.47000000
         -0.81563962          0.57856134          1.02359240         -0.72607350          2.23896607         -1.58817186         15.48000000
         -0.81775189          0.57557195          1.02624324         -0.72232199          2.24476431         -1.57996581         15.49000000
         -0.81985320          0.57257485          1.02888034         -0.71856081          2.25053247         -1.57173859         15.50000000
         -0.82194353          0.56957008          1.03150365         -0.71478999          2.25627048         -1.56349031         15.51000000
         -0.82402285          0.56655767          1.03411314         -0.71100960          2.26197826         -1.55522108         15.52000000
         -0.82609113          0.56353768          1.03670877         -0.70721969          2.26765573         -1.54693101         15.53000000
         -0.82814834          0.56051013          1.03929052         -0.70342029          2.27330283         -1.53862022         15.54000000
         -0.83019445          0.55747507          1.04185834         -0.69961148          2.27891946         -1.53028882         15.55000000
         -0.83222944          0.55443255          1.04441220         -0.69579329          2.28450556         -1.52193691         15.56000000
         -0.83425328          0.55138260          1.04695207         -0.69196578          2.29006105         -1.51356460         15.57000000
         -0.83626594          0.54832526          1.04947791         -0.68812899          2.29558586         -1.50517202         15.58000000
         -0.83826740          0.54526057          1.05198970         -0.68428299          2.30107991         -1.49675928         15.59000000
         -0.84025763          0.54218858          1.05448739         -0.68042782          2.30654313         -1.48832648         15.60000000
         -0.84223660          0.53910932          1.05697095         -0.67656354          2.31197544         -1.47987373         15.61000000
         -0.84420428          0.53602284          1.05944035         -0.67269019          2.31737678         -1.47140116         15.62000000
         -0.84616066          0.53292918          1.06189556         -0.66880782          2.32274707         -1.46290888         15.63000000
         -0.84810569          0.52982838          1.06433654         -0.66491650          2.32808624         -1.45439700         15.64000000
         -0.85003937          0.52672048          1.06676326         -0.66101627          2.33339422         -1.44586563         15.65000000
         -0.85196165          0.52360552          1.06917569         -0.65710718          2.33867093         -1.43731488         15.66000000
         -0.85387253          0.52048354          1.07157379         -0.65318929          2.34391631         -1.42874488         15.67000000
         -0.85577196          0.51735460          1.07395754         -0.64926265          2.34913029         -1.42015574         15.68000000
         -0.85765992          0.51421872          1.07632690         -0.64532731          2.35431279         -1.41154757         15.69000000
         -0.85953640          0.51107595          1.07868184         -0.64138332          2.35946374         -1.40292049         15.70000000
         -0.86140135          0.50792634          1.08102233         -0.63743074          2.36458309         -1.39427461         15.71000000
         -0.86325477          0.50476992          1.08334833         -0.63346962          2.36967075         -1.38561005         15.72000000
         -0.86509662          0.50160673          1.08565982         -0.62950001          2.37472666         -1.37692692         15.73000000
         -0.86692688          0.49843683          1.08795677         -0.62552197          2.37975076         -1.36822535         15.74000000
         -0.86874553          0.49526025          1.09023914         -0.62153554          2.38474297         -1.35950544         15.75000000
         -0.87055253          0.49207703          1.09250690         -0.61754080          2.38970323         -1.35076732         15.76000000
         -0.87234787          0.48888722          1.09476003         -0.61353777          2.39463147         -1.34201110         15.77000000
         -0.87413153          0.48569086          1.09699849         -0.60952653          2.39952763         -1.33323690         15.78000000
         -0.87590347          0.48248799          1.09922225         -0.60550712          2.40439163         -1.32444484         15.79000000
         -0.87766368          0.47927866          1.10143128         -0.60147960          2.40922343         -1.31563503         15.80000000
         -0.87941213          0.47606291          1.10362556         -0.59744402          2.41402294         -1.30680760         15.81000000
         -0.88114879          0.47284077          1.10580506         -0.59340043          2.41879011         -1.29796266         15.82000000
         -0.88287365          0.46961231          1.10796974         -0.58934890          2.42352487         -1.28910032         15.83000000
         -0.88458668          0.46637755          1.11011957         -0.58528947          2.42822716         -1.28022072         15.84000000
         -0.88628786          0.46313654          1.11225453         -0.58122220          2.43289691         -1.27132396         15.85000000
         -0.88797717          0.45988933          1.11437459         -0.57714714          2.43753407         -1.26241017         15.86000000
         -0.88965457          0.45663595          1.11647972         -0.57306434          2.44213857         -1.25347946         15.87000000
         -0.89132006          0.45337646          1.11856990         -0.56897387          2.44671035         -1.24453196         15.88000000
         -0.89297361          0.45011089          1.12064508         -0.56487578          2.45124935         -1.23556779         15.89000000
         -0.89461519          0.44683930          1.12270526         -0.56077012          2.45575550         -1.22658706         15.90000000
         -0.89624479          0.44356171          1.12475039         -0.55665695          2.46022876         -1.21758989         15.91000000
         -0.89786237          0.44027818          1.12678045         -0.55253632          2.46466904         -1.20857641         15.92000000
         -0.89946793          0.43698876          1.12879542         -0.54840828          2.46907631         -1.19954674         15.93000000
         -0.90106144          0.43369348          1.13079526         -0.54427290          2.47345049         -1.19050100         15.94000000
         -0.90264287          0.43039239          1.13277996         -0.54013023          2.47779154         -1.18143931         15.95000000
         -0.90421221          0.42708553          1.13474947         -0.53598032          2.48209938         -1.17236179         15.96000000
         -0.90576944          0.42377295          1.13670379         -0.53182322          2.48637397         -1.16326856         15.97000000
         -0.90731453          0.42045469          1.13864288         -0.52765901          2.49061525         -1.15415974         15.98000000
         -0.90884747          0.41713080          1.14056671         -0.52348772          2.49482316         -1.14503546         15.99000000
         -0.91036822          0.41380132          1.14247526         -0.51930942          2.49899764         -1.13589584         16.00000000
         -0.91187678          0.41046629          1.14436850         -0.51512417          2.50313863         -1.12674100         16.01000000
         -0.91337313          0.40712577          1.14624642         -0.51093201          2.50724609         -1.11757107         16.02000000
         -0.91485723          0.40377979          1.14810898         -0.50673300          2.51131996         -1.10838616         16.03000000
         -0.91632908          0.40042840          1.14995615         -0.50252721          2.51536018         -1.09918640         16.04000000
         -0.91778865          0.39707165          1.15178792         -0.49831469          2.51936670         -1.08997191         16.05000000
         -0.91923593          0.39370958          1.15360426         -0.49409548          2.52333946         -1.08074282         16.06000000
         -0.92067089          0.39034223          1.15540514         -0.48986966          2.52727841         -1.07149925         16.07000000
         -0.92209351          0.38696965          1.15719054         -0.48563728          2.53118350         -1.06224132         16.08000000
         -0.92350378          0.38359189          1.15896045         -0.48139839          2.53505468         -1.05296916         16.09000000
         -0.92490168          0.38020899          1.16071482         -0.47715305          2.53889189         -1.04368290         16.10000000
         -0.92628718          0.37682099          1.16245364         -0.47290131          2.54269509         -1.03438265         16.11000000
         -0.92766028          0.37342795          1.16417689         -0.46864324          2.54646421         -1.02506854         16.12000000
         -0.92902094          0.37002990          1.16588454         -0.46437889          2.55019922         -1.01574069         16.13000000
         -0.93036916          0.36662689          1.16757658         -0.46010832          2.55390006         -1.00639924         16.14000000
         -0.93170491          0.36321897          1.16925297         -0.45583159          2.55756668         -0.99704430         16.15000000
         -0.93302818          0.35980619          1.17091369         -0.45154875          2.56119904         -0.98767601         16.16000000
         -0.93433895          0.35638859          1.17255873         -0.44725986          2.56479708         -0.97829448         16.17000000
         -0.93563720          0.35296621          1.17418806         -0.44296498          2.56836075         -0.96889984         16.18000000
         -0.93692292          0.34953910          1.17580166         -0.43866416          2.57189001         -0.95949222         16.19000000
         -0.93819608          0.34610730          1.17739951         -0.43435746          2.57538482         -0.95007175         16.20000000
         -0.93945667          0.34267088          1.17898158         -0.43004495          2.57884511         -0.94063855         16.21000000
         -0.94070468          0.33922986          1.18054786         -0.42572667          2.58227086         -0.93119274         16.22000000
         -0.94194008          0.33578429          1.18209832         -0.42140269          2.58566201         -0.92173446         16.23000000
         -0.94316286          0.33233423          1.18363294         -0.41707307          2.58901851         -0.91226383         16.24000000
         -0.94437301          0.32887971          1.18515171         -0.41273785          2.59234032         -0.90278097         16.25000000
         -0.94557050          0.32542078          1.18665460         -0.40839711          2.59562740         -0.89328602         16.26000000
         -0.94675532          0.32195750          1.18814159         -0.40405090          2.59887971         -0.88377910         16.27000000
         -0.94792746          0.31848990          1.18961266         -0.39969927          2.60209719         -0.87426034         16.28000000
         -0.94908690          0.31501804          1.19106780         -0.39534228          2.60527981         -0.86472987         16.29000000
         -0.95023362          0.31154196          1.19250698         -0.39098000          2.60842752         -0.85518781         16.30000000
         -0.95136762          0.30806170          1.19393018         -0.38661249          2.61154028         -0.84563429         16.31000000
         -0.95248886          0.30457731          1.19533739         -0.38223979          2.61461805         -0.83606945         16.32000000
         -0.95359734          0.30108884          1.19672858         -0.37786197          2.61766080         -0.82649340         16.33000000
         -0.95469305          0.29759634          1.19810374         -0.37347909          2.62066846         -0.81690628         16.34000000
         -0.95577597          0.29409985          1.19946285         -0.36909120          2.62364102         -0.80730821         16.35000000
         -0.95684608          0.29059943          1.20080590         -0.36469837          2.62657842         -0.79769932         16.36000000
         -0.95790337          0.28709510          1.20213285         -0.36030065          2.62948063         -0.78807975         16.37000000
         -0.95894783          0.28358693          1.20344370         -0.35589811          2.63234761         -0.77844962         16.38000000
         -0.95997944          0.28007497          1.20473842         -0.35149080          2.63517932         -0.76880906         16.39000000
